TransactionID,SellerID,BuyerID,Amount(INR),Date
txn_1769,TxUI325,TxUI87774,34708,11/29/2012
txn_1770,TxUI390,TxUI9533,14161,11/27/2012
txn_1771,TxUI337,TxUI70173,86206,11/17/2012
txn_1772,TxUI368,TxUI152436,76402,11/17/2012
txn_1773,TxUI399,TxUI104372,34683,11/16/2012
txn_1774,TxUI396,TxUI11688,35637,11/8/2012
txn_1775,TxUI360,TxUI74915,24600,11/8/2012
txn_1776,TxUI392,TxUI304934,91106,11/8/2012
txn_1777,TxUI334,TxUI87673,19222,9/20/2012
txn_1778,TxUI314,TxUI17291,16960,3/16/2014
txn_1779,TxUI377,TxUI760483,699270,4/24/2014
txn_1780,TxUI9757,TxUI466,308900,1/8/2012
txn_1781,TxUI21590,TxUI443,119030,7/23/2011
txn_1782,TxUI47972,TxUI470,604160,8/22/2011
txn_1783,TxUI30250,TxUI491,759520,7/6/2011
txn_1784,TxUI3913,TxUI449,181220,6/18/2011
txn_1785,TxUI38169,TxUI473,124430,5/1/2011
txn_1786,TxUI14831,TxUI447,877100,5/8/2011
txn_1787,TxUI760327,TxUI445,254673,5/24/2012
txn_1788,TxUI4079,TxUI476,112410,7/26/2011
txn_1789,TxUI31293,TxUI434,390456,6/9/2011
txn_1790,TxUI3113,TxUI473,478424,4/25/2011
txn_1791,TxUI13146,TxUI449,454672,5/19/2011
txn_1792,TxUI85953,TxUI476,580370,6/7/2011
txn_1793,TxUI43718,TxUI439,395290,5/23/2011
txn_1794,TxUI2351,TxUI499,514339,3/28/2011
txn_1795,TxUI3780,TxUI417,672728,5/22/2011
txn_1796,TxUI13639,TxUI463,187986,9/20/2012
txn_1797,TxUI2525,TxUI412,411708,7/23/2012
txn_1798,TxUI951,TxUI454,479190,7/9/2013
txn_1799,TxUI77720,TxUI455,513546,5/27/2011
txn_1800,TxUI139833,TxUI412,462720,5/31/2011
txn_1801,TxUI1773,TxUI434,130110,6/3/2012
txn_1802,TxUI7749,TxUI446,328190,12/28/2011
txn_1803,TxUI144562,TxUI492,416130,6/27/2011
txn_1804,TxUI100984,TxUI475,75210,6/7/2011
txn_1805,TxUI42340,TxUI452,377315,6/7/2011
txn_1806,TxUI51070,TxUI432,232870,6/29/2011
txn_1807,TxUI6514,TxUI493,455865,12/5/2011
txn_1808,TxUI42020,TxUI488,125400,4/25/2011
txn_1809,TxUI6371,TxUI491,335680,6/26/2012
txn_1810,TxUI22462,TxUI422,71375,5/6/2011
txn_1811,TxUI758255,TxUI470,443860,4/27/2011
txn_1812,TxUI1664,TxUI493,157205,4/27/2011
txn_1813,TxUI31134,TxUI469,246705,4/2/2011
txn_1814,TxUI56298,TxUI484,428260,3/21/2011
txn_1815,TxUI22369,TxUI432,260910,4/8/2011
txn_1816,TxUI123017,TxUI491,371780,5/2/2011
txn_1817,TxUI7441,TxUI459,448495,1/26/2011
txn_1818,TxUI5495,TxUI459,357800,4/4/2011
txn_1819,TxUI11351,TxUI417,437940,11/26/2010
txn_1820,TxUI11972,TxUI421,106435,12/24/2010
txn_1821,TxUI68351,TxUI428,301864,11/12/2011
txn_1822,TxUI23131,TxUI417,110540,7/17/2011
txn_1823,TxUI123970,TxUI481,206712,5/26/2011
txn_1824,TxUI7223,TxUI424,219344,9/20/2011
txn_1825,TxUI56729,TxUI413,76148,5/8/2011
txn_1826,TxUI50894,TxUI419,306920,5/11/2011
txn_1827,TxUI13920,TxUI475,192292,5/10/2011
txn_1828,TxUI46654,TxUI482,78456,5/26/2011
txn_1829,TxUI53451,TxUI423,339160,5/14/2011
txn_1830,TxUI108514,TxUI444,350644,4/24/2011
txn_1831,TxUI23666,TxUI482,63108,5/23/2011
txn_1832,TxUI77144,TxUI423,287468,4/24/2011
txn_1833,TxUI15070,TxUI420,226504,5/3/2011
txn_1834,TxUI10648,TxUI458,291032,5/17/2011
txn_1835,TxUI56149,TxUI466,338296,12/16/2011
txn_1836,TxUI76827,TxUI484,361420,1/31/2011
txn_1837,TxUI12190,TxUI461,163016,12/14/2010
txn_1838,TxUI16865,TxUI463,71620,4/29/2011
txn_1839,TxUI127041,TxUI471,62355,2/19/2011
txn_1840,TxUI15965,TxUI429,80958,8/26/2012
txn_1841,TxUI17719,TxUI473,155364,5/18/2012
txn_1842,TxUI126499,TxUI448,258213,7/7/2011
txn_1843,TxUI57840,TxUI440,46362,6/8/2011
txn_1844,TxUI377461,TxUI475,144489,5/29/2011
txn_1845,TxUI100399,TxUI480,249747,5/26/2011
txn_1846,TxUI36743,TxUI476,121113,5/23/2011
txn_1847,TxUI110762,TxUI461,237765,5/20/2011
txn_1848,TxUI66157,TxUI420,279513,5/22/2011
txn_1849,TxUI27416,TxUI494,96996,9/18/2011
txn_1850,TxUI65482,TxUI412,107397,5/13/2011
txn_1851,TxUI91017,TxUI455,195876,5/25/2011
txn_1852,TxUI109136,TxUI425,132852,4/29/2011
txn_1853,TxUI140147,TxUI443,186816,3/16/2011
txn_1854,TxUI8412,TxUI459,142596,6/14/2011
txn_1855,TxUI53172,TxUI456,57531,4/8/2011
txn_1856,TxUI23726,TxUI447,77067,2/12/2011
txn_1857,TxUI27033,TxUI446,195189,5/1/2011
txn_1858,TxUI4514,TxUI461,154923,4/13/2011
txn_1859,TxUI50140,TxUI414,50610,1/13/2011
txn_1860,TxUI71068,TxUI465,257091,2/17/2011
txn_1861,TxUI9192,TxUI417,264519,12/5/2010
txn_1862,TxUI58333,TxUI437,192434,6/26/2011
txn_1863,TxUI170298,TxUI416,46616,7/3/2011
txn_1864,TxUI335697,TxUI466,169968,2/21/2014
txn_1865,TxUI9580,TxUI470,179660,10/19/2012
txn_1866,TxUI2245,TxUI417,161332,9/10/2012
txn_1867,TxUI2117,TxUI467,71370,8/10/2012
txn_1868,TxUI1116,TxUI480,190158,3/16/2012
txn_1869,TxUI4791,TxUI454,109648,1/7/2012
txn_1870,TxUI15674,TxUI441,150008,12/19/2011
txn_1871,TxUI73366,TxUI413,79808,8/10/2011
txn_1872,TxUI35693,TxUI489,71508,6/13/2011
txn_1873,TxUI167882,TxUI474,106308,6/7/2011
txn_1874,TxUI101060,TxUI450,45634,6/7/2011
txn_1875,TxUI759650,TxUI446,167464,6/6/2011
txn_1876,TxUI78185,TxUI473,65714,6/5/2011
txn_1877,TxUI201753,TxUI470,183698,6/11/2011
txn_1878,TxUI200216,TxUI443,129618,6/4/2011
txn_1879,TxUI57237,TxUI424,130116,6/2/2011
txn_1880,TxUI20259,TxUI467,167324,5/27/2011
txn_1881,TxUI66451,TxUI463,45946,5/31/2011
txn_1882,TxUI163625,TxUI424,105996,5/25/2011
txn_1883,TxUI18190,TxUI411,21828,5/18/2011
txn_1884,TxUI32645,TxUI493,126680,5/14/2011
txn_1885,TxUI34197,TxUI486,189418,5/14/2011
txn_1886,TxUI53889,TxUI483,105518,5/13/2011
txn_1887,TxUI8838,TxUI460,187318,5/25/2011
txn_1888,TxUI123369,TxUI488,102714,5/10/2011
txn_1889,TxUI11180,TxUI422,181286,5/7/2011
txn_1890,TxUI249265,TxUI442,77628,5/6/2011
txn_1891,TxUI53653,TxUI455,163988,5/18/2011
txn_1892,TxUI162137,TxUI427,75790,5/8/2011
txn_1893,TxUI141515,TxUI497,180368,5/7/2011
txn_1894,TxUI32374,TxUI456,69600,5/2/2011
txn_1895,TxUI161129,TxUI446,158092,5/2/2011
txn_1896,TxUI60947,TxUI412,127730,5/10/2011
txn_1897,TxUI35370,TxUI455,57664,4/24/2011
txn_1898,TxUI36611,TxUI433,189082,4/19/2011
txn_1899,TxUI84833,TxUI460,110834,4/28/2011
txn_1900,TxUI160294,TxUI410,197288,3/31/2011
txn_1901,TxUI36568,TxUI422,107892,4/2/2011
txn_1902,TxUI24934,TxUI418,108782,3/22/2011
txn_1903,TxUI41922,TxUI435,168392,3/23/2011
txn_1904,TxUI84153,TxUI464,75958,3/16/2011
txn_1905,TxUI46870,TxUI460,68156,3/13/2011
txn_1906,TxUI19315,TxUI455,20624,3/2/2011
txn_1907,TxUI91753,TxUI441,119866,5/16/2011
txn_1908,TxUI25096,TxUI439,128416,3/3/2011
txn_1909,TxUI9999,TxUI413,79760,12/18/2010
txn_1910,TxUI181627,TxUI440,26045,3/4/2011
txn_1911,TxUI210372,TxUI455,54137,2/10/2011
txn_1912,TxUI240515,TxUI456,35602,2/21/2014
txn_1913,TxUI39413,TxUI460,59333,12/14/2012
txn_1914,TxUI22757,TxUI474,85153,12/11/2012
txn_1915,TxUI39614,TxUI482,42270,11/27/2012
txn_1916,TxUI41176,TxUI459,34772,11/26/2012
txn_1917,TxUI105412,TxUI482,51752,11/25/2012
txn_1918,TxUI80748,TxUI496,94441,9/9/2012
txn_1919,TxUI17867,TxUI460,90963,8/21/2012
txn_1920,TxUI6736,TxUI445,77384,8/20/2012
txn_1921,TxUI103845,TxUI425,59193,7/18/2012
txn_1922,TxUI48922,TxUI463,61525,7/8/2012
txn_1923,TxUI34735,TxUI490,48446,6/18/2012
txn_1924,TxUI3836,TxUI428,49460,5/22/2012
txn_1925,TxUI26539,TxUI415,98983,4/19/2012
txn_1926,TxUI220179,TxUI428,83692,4/19/2012
txn_1927,TxUI36151,TxUI457,47552,2/27/2012
txn_1928,TxUI129580,TxUI418,25701,2/15/2012
txn_1929,TxUI173761,TxUI441,90538,1/1/2012
txn_1930,TxUI113954,TxUI441,67529,12/29/2011
txn_1931,TxUI38658,TxUI424,98900,8/21/2011
txn_1932,TxUI14052,TxUI475,33215,8/13/2011
txn_1933,TxUI11725,TxUI415,66369,6/29/2011
txn_1934,TxUI72715,TxUI488,76863,6/8/2011
txn_1935,TxUI200161,TxUI478,68263,6/5/2011
txn_1936,TxUI44989,TxUI465,35714,6/2/2011
txn_1937,TxUI110890,TxUI415,68693,5/26/2011
txn_1938,TxUI164249,TxUI462,46149,5/21/2011
txn_1939,TxUI110969,TxUI473,21197,5/21/2011
txn_1940,TxUI91873,TxUI493,46119,5/18/2011
txn_1941,TxUI251138,TxUI486,42830,5/16/2011
txn_1942,TxUI57041,TxUI441,30154,5/13/2011
txn_1943,TxUI71618,TxUI433,13999,5/9/2011
txn_1944,TxUI31310,TxUI451,36978,5/8/2011
txn_1945,TxUI71853,TxUI443,44179,5/7/2011
txn_1946,TxUI161592,TxUI430,71904,5/5/2011
txn_1947,TxUI121864,TxUI475,86558,5/4/2011
txn_1948,TxUI108658,TxUI422,78574,5/4/2011
txn_1949,TxUI248513,TxUI468,57049,5/3/2011
txn_1950,TxUI10919,TxUI441,27355,5/3/2011
txn_1951,TxUI756988,TxUI480,45206,5/2/2011
txn_1952,TxUI108841,TxUI423,44854,5/1/2011
txn_1953,TxUI53591,TxUI481,34506,5/1/2011
txn_1954,TxUI246750,TxUI477,49037,4/28/2011
txn_1955,TxUI246826,TxUI447,31762,4/27/2011
txn_1956,TxUI246599,TxUI452,80196,4/24/2011
txn_1957,TxUI40173,TxUI446,24210,4/24/2011
txn_1958,TxUI77222,TxUI465,17236,4/19/2011
txn_1959,TxUI245486,TxUI466,83997,4/18/2011
txn_1960,TxUI77381,TxUI451,55634,4/15/2011
txn_1961,TxUI71138,TxUI415,28952,4/13/2011
txn_1962,TxUI755093,TxUI410,28721,4/4/2011
txn_1963,TxUI84244,TxUI485,75942,3/23/2011
txn_1964,TxUI15366,TxUI496,47223,6/15/2011
txn_1965,TxUI244267,TxUI449,62347,3/17/2011
txn_1966,TxUI84023,TxUI421,75413,3/12/2011
txn_1967,TxUI243915,TxUI469,12441,3/9/2011
txn_1968,TxUI37929,TxUI470,53528,3/7/2011
txn_1969,TxUI190885,TxUI420,96544,3/3/2011
txn_1970,TxUI51284,TxUI416,69191,3/2/2011
txn_1971,TxUI25130,TxUI440,87119,3/2/2011
txn_1972,TxUI108753,TxUI489,64864,4/24/2011
txn_1973,TxUI190912,TxUI482,89428,2/3/2011
txn_1974,TxUI44661,TxUI451,75414,1/26/2011
txn_1975,TxUI53221,TxUI439,48840,1/24/2011
txn_1976,TxUI120916,TxUI489,48052,12/29/2010
txn_1977,TxUI43981,TxUI483,87435,12/27/2010
txn_1978,TxUI1066,TxUI499,88947,12/7/2010
txn_1979,TxUI440,TxUI30251,141510,6/29/2011
txn_1980,TxUI483,TxUI755296,510030,4/4/2011
txn_1981,TxUI499,TxUI16830,454542,5/19/2012
txn_1982,TxUI487,TxUI7755,435620,7/30/2011
txn_1983,TxUI434,TxUI42321,65910,9/4/2011
txn_1984,TxUI487,TxUI38190,101420,6/12/2011
txn_1985,TxUI412,TxUI6333,264955,6/25/2012
txn_1986,TxUI414,TxUI15010,350210,5/4/2011
txn_1987,TxUI492,TxUI31118,463195,8/15/2011
txn_1988,TxUI492,TxUI2397,116070,2/11/2011
txn_1989,TxUI436,TxUI14880,131140,6/13/2011
txn_1990,TxUI441,TxUI56271,50755,5/13/2011
txn_1991,TxUI494,TxUI4557,376560,6/2/2011
txn_1992,TxUI433,TxUI13181,263315,5/19/2011
txn_1993,TxUI450,TxUI50120,420425,5/16/2011
txn_1994,TxUI465,TxUI4073,241355,4/4/2011
txn_1995,TxUI412,TxUI9129,258880,4/4/2011
txn_1996,TxUI449,TxUI5433,469435,4/4/2011
txn_1997,TxUI496,TxUI11995,223310,4/4/2011
txn_1998,TxUI427,TxUI31277,56030,12/29/2010
txn_1999,TxUI429,TxUI62643,332304,6/7/2011
txn_2000,TxUI465,TxUI13663,111756,9/2/2012
txn_2001,TxUI428,TxUI3117,223268,7/14/2012
txn_2002,TxUI412,TxUI1787,163120,6/4/2012
txn_2003,TxUI440,TxUI68382,190188,11/12/2011
txn_2004,TxUI438,TxUI7451,331424,10/17/2011
txn_2005,TxUI490,TxUI47970,177844,8/22/2011
txn_2006,TxUI414,TxUI3970,254156,6/30/2011
txn_2007,TxUI432,TxUI123934,111088,5/26/2011
txn_2008,TxUI480,TxUI110984,186228,5/21/2011
txn_2009,TxUI450,TxUI51014,338188,6/29/2011
txn_2010,TxUI482,TxUI77782,140312,5/22/2011
txn_2011,TxUI435,TxUI6573,115552,12/5/2011
txn_2012,TxUI465,TxUI50871,306696,5/11/2011
txn_2013,TxUI465,TxUI53458,288044,5/14/2011
txn_2014,TxUI451,TxUI42031,352008,4/25/2011
txn_2015,TxUI499,TxUI740193,70852,4/10/2011
txn_2016,TxUI486,TxUI43781,114580,4/14/2011
txn_2017,TxUI441,TxUI1686,394900,4/27/2011
txn_2018,TxUI450,TxUI22378,271184,4/8/2011
txn_2019,TxUI421,TxUI10627,320256,5/17/2011
txn_2020,TxUI425,TxUI123036,237464,5/2/2011
txn_2021,TxUI475,TxUI3732,312668,4/26/2011
txn_2022,TxUI429,TxUI127019,159720,2/19/2011
txn_2023,TxUI463,TxUI15977,55965,8/26/2012
txn_2024,TxUI498,TxUI2548,239760,7/23/2012
txn_2025,TxUI498,TxUI17782,283626,5/18/2012
txn_2026,TxUI440,TxUI1135,238080,3/16/2012
txn_2027,TxUI421,TxUI2163,161523,1/21/2012
txn_2028,TxUI468,TxUI21589,192702,7/30/2011
txn_2029,TxUI450,TxUI167858,221034,7/18/2011
txn_2030,TxUI463,TxUI144547,123126,6/15/2011
txn_2031,TxUI446,TxUI57872,162906,6/8/2011
txn_2032,TxUI493,TxUI100947,233772,6/5/2011
txn_2033,TxUI435,TxUI57290,129093,10/13/2012
txn_2034,TxUI412,TxUI20252,192981,5/27/2011
txn_2035,TxUI426,TxUI9739,79284,1/9/2012
txn_2036,TxUI445,TxUI110836,237618,5/27/2011
txn_2037,TxUI487,TxUI110789,122688,5/20/2011
txn_2038,TxUI418,TxUI139840,294186,5/24/2011
txn_2039,TxUI442,TxUI56743,80835,5/8/2011
txn_2040,TxUI497,TxUI27493,107523,9/18/2011
txn_2041,TxUI478,TxUI65499,30483,5/13/2011
txn_2042,TxUI471,TxUI66193,74466,5/22/2011
txn_2043,TxUI450,TxUI46614,138891,4/29/2011
txn_2044,TxUI443,TxUI91061,274104,5/25/2011
txn_2045,TxUI437,TxUI109119,65694,5/31/2011
txn_2046,TxUI422,TxUI160272,165333,3/31/2011
txn_2047,TxUI430,TxUI36559,179622,5/12/2011
txn_2048,TxUI476,TxUI84165,62154,3/21/2011
txn_2049,TxUI474,TxUI8423,66447,6/12/2011
txn_2050,TxUI486,TxUI37911,279198,3/15/2011
txn_2051,TxUI455,TxUI25136,88524,11/28/2011
txn_2052,TxUI496,TxUI91792,242160,5/16/2011
txn_2053,TxUI453,TxUI27075,163152,4/28/2011
txn_2054,TxUI472,TxUI56111,123816,12/16/2011
txn_2055,TxUI471,TxUI71089,196656,2/17/2011
txn_2056,TxUI464,TxUI12155,183261,12/14/2010
txn_2057,TxUI454,TxUI11324,267603,11/26/2010
txn_2058,TxUI424,TxUI58341,141732,6/26/2011
txn_2059,TxUI463,TxUI170257,149688,7/3/2011
txn_2060,TxUI446,TxUI9591,73762,10/19/2012
txn_2061,TxUI475,TxUI169160,139170,9/12/2012
txn_2062,TxUI448,TxUI48970,59602,7/8/2012
txn_2063,TxUI442,TxUI220182,37864,6/15/2012
txn_2064,TxUI447,TxUI36113,88158,2/27/2012
txn_2065,TxUI418,TxUI4726,143688,1/7/2012
txn_2066,TxUI455,TxUI990,90016,10/28/2011
txn_2067,TxUI478,TxUI38652,188914,8/21/2011
txn_2068,TxUI447,TxUI14056,69984,8/13/2011
txn_2069,TxUI457,TxUI732759,51708,7/22/2011
txn_2070,TxUI443,TxUI126481,82590,7/7/2011
txn_2071,TxUI425,TxUI35699,191350,6/13/2011
txn_2072,TxUI496,TxUI202465,26370,6/9/2011
txn_2073,TxUI428,TxUI72774,116982,6/8/2011
txn_2074,TxUI416,TxUI101052,33704,6/7/2011
txn_2075,TxUI476,TxUI78156,70562,6/5/2011
txn_2076,TxUI465,TxUI201737,181536,6/11/2011
txn_2077,TxUI486,TxUI200265,164784,6/4/2011
txn_2078,TxUI451,TxUI377426,153982,5/29/2011
txn_2079,TxUI496,TxUI66474,151262,5/31/2011
txn_2080,TxUI473,TxUI100330,193986,5/25/2011
txn_2081,TxUI446,TxUI36772,157774,5/23/2011
txn_2082,TxUI410,TxUI18185,74738,5/18/2011
txn_2083,TxUI444,TxUI163465,75454,5/16/2011
txn_2084,TxUI490,TxUI32675,28846,5/14/2011
txn_2085,TxUI452,TxUI53895,138180,6/3/2011
txn_2086,TxUI479,TxUI8821,158808,5/25/2011
txn_2087,TxUI491,TxUI123353,85512,5/10/2011
txn_2088,TxUI417,TxUI7286,154288,9/20/2011
txn_2089,TxUI417,TxUI161536,92894,5/6/2011
txn_2090,TxUI441,TxUI53675,188248,5/18/2011
txn_2091,TxUI467,TxUI162118,77526,5/8/2011
txn_2092,TxUI421,TxUI141575,92510,5/7/2011
txn_2093,TxUI453,TxUI32362,64752,5/2/2011
txn_2094,TxUI413,TxUI161171,94044,5/3/2011
txn_2095,TxUI431,TxUI108830,127576,5/1/2011
txn_2096,TxUI487,TxUI60984,120186,5/10/2011
txn_2097,TxUI436,TxUI108551,37800,4/23/2011
txn_2098,TxUI455,TxUI23670,144002,4/21/2011
txn_2099,TxUI452,TxUI14547,189008,4/19/2011
txn_2100,TxUI428,TxUI36688,139954,4/19/2011
txn_2101,TxUI420,TxUI77161,174586,4/16/2011
txn_2102,TxUI486,TxUI71166,181450,5/27/2011
txn_2103,TxUI492,TxUI38035,161896,4/4/2011
txn_2104,TxUI429,TxUI15350,132280,6/15/2011
txn_2105,TxUI460,TxUI41960,42440,3/19/2011
txn_2106,TxUI429,TxUI46830,51928,3/13/2011
txn_2107,TxUI490,TxUI19334,81734,3/2/2011
txn_2108,TxUI457,TxUI23761,148144,2/11/2011
txn_2109,TxUI485,TxUI25075,158064,3/3/2011
txn_2110,TxUI475,TxUI76832,113524,1/31/2011
txn_2111,TxUI449,TxUI43913,105500,12/27/2010
txn_2112,TxUI454,TxUI9945,115574,12/3/2010
txn_2113,TxUI428,TxUI181629,56901,3/4/2011
txn_2114,TxUI469,TxUI210358,28110,2/10/2011
txn_2115,TxUI477,TxUI335627,60607,2/22/2014
txn_2116,TxUI430,TxUI240530,79144,2/21/2014
txn_2117,TxUI457,TxUI22720,41070,12/11/2012
txn_2118,TxUI487,TxUI39629,79906,11/27/2012
txn_2119,TxUI492,TxUI41199,16059,11/26/2012
txn_2120,TxUI469,TxUI105470,30155,11/25/2012
txn_2121,TxUI421,TxUI80777,33220,9/9/2012
txn_2122,TxUI463,TxUI299794,68453,9/4/2012
txn_2123,TxUI447,TxUI17810,13027,8/21/2012
txn_2124,TxUI436,TxUI6775,91506,8/20/2012
txn_2125,TxUI420,TxUI103879,92126,7/17/2012
txn_2126,TxUI417,TxUI52183,68929,7/12/2012
txn_2127,TxUI438,TxUI34791,17033,6/18/2012
txn_2128,TxUI427,TxUI132237,79580,5/8/2012
txn_2129,TxUI447,TxUI26574,67140,4/19/2012
txn_2130,TxUI488,TxUI286834,95656,3/12/2012
txn_2131,TxUI411,TxUI102588,68805,1/22/2012
txn_2132,TxUI488,TxUI129563,53388,1/13/2012
txn_2133,TxUI433,TxUI173773,43494,1/1/2012
txn_2134,TxUI493,TxUI113984,67453,12/29/2011
txn_2135,TxUI436,TxUI15688,60309,12/19/2011
txn_2136,TxUI441,TxUI3550,18973,12/11/2011
txn_2137,TxUI465,TxUI274041,58505,8/17/2011
txn_2138,TxUI428,TxUI73358,98373,8/10/2011
txn_2139,TxUI496,TxUI2612,45782,7/14/2011
txn_2140,TxUI440,TxUI270916,84258,7/14/2011
txn_2141,TxUI499,TxUI11754,56290,6/29/2011
txn_2142,TxUI445,TxUI85918,90433,6/7/2011
txn_2143,TxUI471,TxUI200188,72827,6/5/2011
txn_2144,TxUI418,TxUI163618,69806,5/25/2011
txn_2145,TxUI485,TxUI164242,30124,5/21/2011
txn_2146,TxUI447,TxUI91880,52708,5/18/2011
txn_2147,TxUI450,TxUI251195,92551,5/16/2011
txn_2148,TxUI455,TxUI34194,46644,5/14/2011
txn_2149,TxUI438,TxUI57039,96910,5/13/2011
txn_2150,TxUI438,TxUI71680,49020,5/9/2011
txn_2151,TxUI444,TxUI31321,85982,5/8/2011
txn_2152,TxUI436,TxUI71837,51542,5/7/2011
txn_2153,TxUI458,TxUI11137,11023,5/7/2011
txn_2154,TxUI491,TxUI249268,45805,5/6/2011
txn_2155,TxUI418,TxUI121862,45043,5/4/2011
txn_2156,TxUI430,TxUI108683,21756,5/4/2011
txn_2157,TxUI484,TxUI248513,21107,5/3/2011
txn_2158,TxUI447,TxUI10920,65431,5/3/2011
txn_2159,TxUI472,TxUI13988,47712,5/1/2011
txn_2160,TxUI473,TxUI53531,18342,5/1/2011
txn_2161,TxUI467,TxUI246740,76270,4/28/2011
txn_2162,TxUI457,TxUI246832,94604,4/27/2011
txn_2163,TxUI411,TxUI246583,53334,4/24/2011
txn_2164,TxUI435,TxUI40197,53669,4/24/2011
txn_2165,TxUI411,TxUI35330,59377,4/24/2011
txn_2166,TxUI466,TxUI22439,32945,4/23/2011
txn_2167,TxUI499,TxUI77291,77373,4/19/2011
txn_2168,TxUI422,TxUI245424,45001,4/17/2011
txn_2169,TxUI479,TxUI84841,25852,4/16/2011
txn_2170,TxUI469,TxUI77318,47199,4/15/2011
txn_2171,TxUI436,TxUI84289,86406,3/24/2011
txn_2172,TxUI469,TxUI24994,15230,3/21/2011
txn_2173,TxUI477,TxUI244270,29304,3/17/2011
txn_2174,TxUI471,TxUI755087,91602,3/15/2011
txn_2175,TxUI474,TxUI84093,91341,3/12/2011
txn_2176,TxUI434,TxUI243944,47793,3/9/2011
txn_2177,TxUI421,TxUI190820,50600,3/3/2011
txn_2178,TxUI491,TxUI51226,16647,3/2/2011
txn_2179,TxUI448,TxUI53122,10428,2/26/2011
txn_2180,TxUI479,TxUI108718,63800,4/24/2011
txn_2181,TxUI493,TxUI190931,52876,2/3/2011
txn_2182,TxUI469,TxUI44622,51472,1/26/2011
txn_2183,TxUI483,TxUI53267,19839,1/24/2011
txn_2184,TxUI467,TxUI120955,91287,12/29/2010
txn_2185,TxUI456,TxUI1099,75247,12/7/2010
txn_2186,TxUI459,TxUI23167,47736,7/21/2011
txn_2187,TxUI411,TxUI758939,10266,5/10/2011
txn_2188,TxUI445,TxUI756978,14851,5/3/2011
txn_2189,TxUI451,TxUI758212,31451,5/7/2011
txn_2190,TxUI466,TxUI21145,267980,7/30/2012
txn_2191,TxUI466,TxUI759659,400050,6/14/2011
txn_2192,TxUI60333,TxUI569,270820,3/2/2014
txn_2193,TxUI19111,TxUI532,522640,12/29/2013
txn_2194,TxUI1115,TxUI525,817470,8/22/2013
txn_2195,TxUI6829,TxUI518,909750,10/2/2013
txn_2196,TxUI6711,TxUI584,767910,9/29/2013
txn_2197,TxUI24819,TxUI595,402030,9/2/2013
txn_2198,TxUI37297,TxUI574,220440,6/11/2013
txn_2199,TxUI4277,TxUI534,310509,10/25/2013
txn_2200,TxUI1382,TxUI567,302272,11/7/2014
txn_2201,TxUI1912,TxUI561,118248,8/14/2013
txn_2202,TxUI5315,TxUI572,188696,1/2/2014
txn_2203,TxUI16335,TxUI566,247793,8/11/2014
txn_2204,TxUI43332,TxUI546,633843,10/20/2013
txn_2205,TxUI3139,TxUI571,505476,8/6/2014
txn_2206,TxUI4353,TxUI551,540204,11/5/2013
txn_2207,TxUI55734,TxUI587,476928,6/14/2013
txn_2208,TxUI4987,TxUI564,497526,12/10/2013
txn_2209,TxUI5848,TxUI561,281625,7/11/2014
txn_2210,TxUI43561,TxUI591,120410,11/9/2013
txn_2211,TxUI3293,TxUI510,260270,12/10/2013
txn_2212,TxUI645,TxUI541,325070,11/6/2013
txn_2213,TxUI15841,TxUI561,80685,8/2/2014
txn_2214,TxUI98212,TxUI523,374890,8/29/2013
txn_2215,TxUI10080,TxUI552,152170,8/6/2013
txn_2216,TxUI9777,TxUI567,487255,7/14/2013
txn_2217,TxUI738023,TxUI559,168432,9/11/2013
txn_2218,TxUI2451,TxUI528,47368,10/18/2013
txn_2219,TxUI29190,TxUI551,358484,2/16/2014
txn_2220,TxUI137292,TxUI547,63756,7/16/2013
txn_2221,TxUI81888,TxUI568,59000,7/30/2013
txn_2222,TxUI10326,TxUI538,54896,12/17/2013
txn_2223,TxUI33533,TxUI533,249652,6/11/2013
txn_2224,TxUI119224,TxUI520,115240,6/7/2013
txn_2225,TxUI17425,TxUI576,187520,7/13/2013
txn_2226,TxUI89376,TxUI538,76688,6/17/2013
txn_2227,TxUI5977,TxUI553,368316,8/11/2014
txn_2228,TxUI1264,TxUI588,104764,12/16/2013
txn_2229,TxUI8128,TxUI597,244812,5/31/2013
txn_2230,TxUI90455,TxUI561,270498,11/25/2014
txn_2231,TxUI34967,TxUI540,166416,8/23/2014
txn_2232,TxUI3624,TxUI536,57687,8/8/2014
txn_2233,TxUI2961,TxUI578,83403,12/2/2013
txn_2234,TxUI8517,TxUI532,140967,7/8/2014
txn_2235,TxUI3354,TxUI531,252732,10/20/2013
txn_2236,TxUI6140,TxUI535,270582,9/23/2013
txn_2237,TxUI82666,TxUI537,195726,9/6/2013
txn_2238,TxUI12297,TxUI525,83628,9/15/2013
txn_2239,TxUI24228,TxUI557,135684,8/4/2013
txn_2240,TxUI19762,TxUI531,272409,8/7/2013
txn_2241,TxUI187259,TxUI571,152442,7/29/2013
txn_2242,TxUI39170,TxUI597,277665,11/9/2013
txn_2243,TxUI106872,TxUI551,137751,6/21/2013
txn_2244,TxUI8815,TxUI557,30546,12/2/2013
txn_2245,TxUI11545,TxUI534,265836,6/14/2013
txn_2246,TxUI759184,TxUI532,57894,7/16/2014
txn_2247,TxUI9614,TxUI594,28636,4/14/2014
txn_2248,TxUI12517,TxUI597,195486,9/11/2014
txn_2249,TxUI8251,TxUI586,113268,8/16/2014
